name,node_id,physical_node_id,x_coord,y_coord,route_type,route_id,node_type,directed_route_id,directed_service_id,zone_id,agency_name,geometry,terminal_flag,ctrl_type,agent_type
1164,1000170,1000170,-111.839298,41.758515,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839298 41.758515),0,,
1165,1000171,1000171,-111.839354,41.755936,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839354 41.755936),0,,
1166,1000172,1000172,-111.83948,41.753685,3,11,stop,,,,Cache Valley Transit District,POINT (-111.83948 41.753685),0,,
1167,1000173,1000173,-111.83951,41.749332,3,11,stop,,,,Cache Valley Transit District,POINT (-111.83951 41.749332),0,,
1168,1000174,1000174,-111.839653,41.745729,3,11,stop,,,,Cache Valley Transit District,POINT (-111.839653 41.745729),0,,
1169,1000175,1000175,-111.83998,41.742397,3,11,stop,,,,Cache Valley Transit District,POINT (-111.83998 41.742397),0,,
1170,1000176,1000176,-111.83644,41.74091,3,11,stop,,,,Cache Valley Transit District,POINT (-111.83644 41.74091),0,,
1171,1000177,1000177,-111.83534,41.72329,3,9,stop,,,,Cache Valley Transit District,POINT (-111.83534 41.72329),0,,
1173,1000178,1000178,-111.835121,41.732197,3,16,stop,,,,Cache Valley Transit District,POINT (-111.835121 41.732197),0,,
1174,1000179,1000179,-111.831248,41.718509,3,12,stop,,,,Cache Valley Transit District,POINT (-111.831248 41.718509),0,,
1175,1000180,1000180,-111.830691,41.718216,3,12,stop,,,,Cache Valley Transit District,POINT (-111.830691 41.718216),0,,
1177,1000181,1000181,-111.841257,41.707432,3,12,stop,,,,Cache Valley Transit District,POINT (-111.841257 41.707432),0,,
1178,1000182,1000182,-111.841236,41.704142,3,12,stop,,,,Cache Valley Transit District,POINT (-111.841236 41.704142),0,,
1179,1000183,1000183,-111.848004,41.703081,3,12,stop,,,,Cache Valley Transit District,POINT (-111.848004 41.703081),0,,
1180,1000184,1000184,-111.85812,41.70346,3,12,stop,,,,Cache Valley Transit District,POINT (-111.85812 41.70346),0,,
1181,1000185,1000185,-111.86272,41.70011,3,12,stop,,,,Cache Valley Transit District,POINT (-111.86272 41.70011),0,,
1182,1000186,1000186,-111.833744,41.686051,3,18,stop,,,,Cache Valley Transit District,POINT (-111.833744 41.686051),0,,
1183,1000187,1000187,-111.866611,41.700706,3,12,stop,,,,Cache Valley Transit District,POINT (-111.866611 41.700706),0,,
1184,1000188,1000188,-111.86628,41.703367,3,12,stop,,,,Cache Valley Transit District,POINT (-111.86628 41.703367),0,,
1185,1000189,1000189,-111.864865,41.700676,3,12,stop,,,,Cache Valley Transit District,POINT (-111.864865 41.700676),0,,
1186,1000190,1000190,-111.864916,41.689327,3,12,stop,,,,Cache Valley Transit District,POINT (-111.864916 41.689327),0,,
1187,1000191,1000191,-111.85979,41.68894,3,12,stop,,,,Cache Valley Transit District,POINT (-111.85979 41.68894),0,,
1188,1000192,1000192,-111.853887,41.688441,3,12,stop,,,,Cache Valley Transit District,POINT (-111.853887 41.688441),0,,
1189,1000193,1000193,-111.850772,41.685459,3,12,stop,,,,Cache Valley Transit District,POINT (-111.850772 41.685459),0,,
