link_id,from_node_id,to_node_id,facility_type,dir_flag,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1001163,1500158,1000253,bus,1,5715.2,2,boarding_links,13.873516415868098,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.830596 41.744640999999994, -111.830496 41.744741)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5715.2.7569969:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1001164,1000254,1500159,bus,1,5715.2,2,boarding_links,13.872892267697793,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.829408 41.752717999999994, -111.829308 41.752818)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5715.2.7569971:0;1;2;3;4;5;6;7;8;9;10;11;12
1001165,1500159,1000254,bus,1,5715.2,2,boarding_links,13.872892267697793,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.829408 41.752717999999994, -111.829308 41.752818)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5715.2.7569971:0;1;2;3;4;5;6;7;8;9;10;11;12
1001166,1000254,1500160,bus,1,5715.2,2,boarding_links,13.872892267697793,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.829408 41.752717999999994, -111.829308 41.752818)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5715.2.7569971:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1001167,1500160,1000254,bus,1,5715.2,2,boarding_links,13.872892267697793,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.829408 41.752717999999994, -111.829308 41.752818)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5715.2.7569971:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1001168,1000006,1500161,bus,1,5716.2,2,boarding_links,13.87382032003487,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.831152 41.740708, -111.831052 41.740808)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7505649:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001169,1500161,1000006,bus,1,5716.2,2,boarding_links,13.87382032003487,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.831152 41.740708, -111.831052 41.740808)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7505649:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001170,1000006,1500162,bus,1,5716.2,2,boarding_links,13.87382032003487,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.831152 41.740708, -111.831052 41.740808)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7505649:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001171,1500162,1000006,bus,1,5716.2,2,boarding_links,13.87382032003487,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.831152 41.740708, -111.831052 41.740808)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7505649:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001172,1000006,1500163,bus,1,5716.2,2,boarding_links,13.87382032003487,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.831152 41.740708, -111.831052 41.740808)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7505649:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001173,1500163,1000006,bus,1,5716.2,2,boarding_links,13.87382032003487,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.831152 41.740708, -111.831052 41.740808)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7505649:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001174,1000007,1500164,bus,1,5716.2,2,boarding_links,13.874563998662929,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.827686 41.731083, -111.827586 41.731183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7506235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001175,1500164,1000007,bus,1,5716.2,2,boarding_links,13.874563998662929,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.827686 41.731083, -111.827586 41.731183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7506235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001176,1000007,1500165,bus,1,5716.2,2,boarding_links,13.874563998662929,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.827686 41.731083, -111.827586 41.731183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7506235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001177,1500165,1000007,bus,1,5716.2,2,boarding_links,13.874563998662929,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.827686 41.731083, -111.827586 41.731183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7506235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001178,1000007,1500166,bus,1,5716.2,2,boarding_links,13.874563998662929,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.827686 41.731083, -111.827586 41.731183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7506235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001179,1500166,1000007,bus,1,5716.2,2,boarding_links,13.874563998662929,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.827686 41.731083, -111.827586 41.731183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7506235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001180,1000031,1500167,bus,1,5716.2,2,boarding_links,13.874115327187187,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.829423 41.736889999999995, -111.829323 41.73699)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543011:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001181,1500167,1000031,bus,1,5716.2,2,boarding_links,13.874115327187187,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.829423 41.736889999999995, -111.829323 41.73699)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543011:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001182,1000031,1500168,bus,1,5716.2,2,boarding_links,13.874115327187187,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.829423 41.736889999999995, -111.829323 41.73699)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543011:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001183,1500168,1000031,bus,1,5716.2,2,boarding_links,13.874115327187187,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.829423 41.736889999999995, -111.829323 41.73699)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543011:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001184,1000032,1500169,bus,1,5716.2,2,boarding_links,13.874119035956596,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.826458 41.736841999999996, -111.826358 41.736942)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543012:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001185,1500169,1000032,bus,1,5716.2,2,boarding_links,13.874119035956596,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.826458 41.736841999999996, -111.826358 41.736942)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543012:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001186,1000032,1500170,bus,1,5716.2,2,boarding_links,13.874119035956596,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.826458 41.736841999999996, -111.826358 41.736942)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543012:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001187,1500170,1000032,bus,1,5716.2,2,boarding_links,13.874119035956596,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.826458 41.736841999999996, -111.826358 41.736942)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543012:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001188,1000033,1500171,bus,1,5716.2,2,boarding_links,13.874182007510724,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.824678 41.736027, -111.824578 41.736127)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543013:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001189,1500171,1000033,bus,1,5716.2,2,boarding_links,13.874182007510724,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.824678 41.736027, -111.824578 41.736127)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543013:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001190,1000033,1500172,bus,1,5716.2,2,boarding_links,13.874182007510724,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.824678 41.736027, -111.824578 41.736127)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543013:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001191,1500172,1000033,bus,1,5716.2,2,boarding_links,13.874182007510724,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.824678 41.736027, -111.824578 41.736127)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543013:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001192,1000034,1500173,bus,1,5716.2,2,boarding_links,13.874260972373317,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.826248 41.735004999999994, -111.826148 41.735105)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543014:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001193,1500173,1000034,bus,1,5716.2,2,boarding_links,13.874260972373317,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.826248 41.735004999999994, -111.826148 41.735105)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543014:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001194,1000034,1500174,bus,1,5716.2,2,boarding_links,13.874260972373317,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.826248 41.735004999999994, -111.826148 41.735105)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543014:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001195,1500174,1000034,bus,1,5716.2,2,boarding_links,13.874260972373317,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.826248 41.735004999999994, -111.826148 41.735105)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543014:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001196,1000035,1500175,bus,1,5716.2,2,boarding_links,13.8743406318391,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.826958 41.733973999999996, -111.826858 41.734074)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543015:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001197,1500175,1000035,bus,1,5716.2,2,boarding_links,13.8743406318391,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.826958 41.733973999999996, -111.826858 41.734074)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543015:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001198,1000035,1500176,bus,1,5716.2,2,boarding_links,13.8743406318391,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.826958 41.733973999999996, -111.826858 41.734074)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543015:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001199,1500176,1000035,bus,1,5716.2,2,boarding_links,13.8743406318391,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.826958 41.733973999999996, -111.826858 41.734074)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543015:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001200,1000036,1500177,bus,1,5716.2,2,boarding_links,13.874481096373902,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.832528 41.732155999999996, -111.832428 41.732256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543016:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001201,1500177,1000036,bus,1,5716.2,2,boarding_links,13.874481096373902,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.832528 41.732155999999996, -111.832428 41.732256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543016:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001202,1000036,1500178,bus,1,5716.2,2,boarding_links,13.874481096373902,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.832528 41.732155999999996, -111.832428 41.732256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543016:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001203,1500178,1000036,bus,1,5716.2,2,boarding_links,13.874481096373902,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.832528 41.732155999999996, -111.832428 41.732256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543016:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001204,1000036,1500179,bus,1,5716.2,2,boarding_links,13.874481096373902,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.832528 41.732155999999996, -111.832428 41.732256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543016:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001205,1500179,1000036,bus,1,5716.2,2,boarding_links,13.874481096373902,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.832528 41.732155999999996, -111.832428 41.732256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543016:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001206,1000037,1500180,bus,1,5716.2,2,boarding_links,13.87456299426005,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82405200000001 41.731095999999994, -111.823952 41.731196)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543017:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001207,1500180,1000037,bus,1,5716.2,2,boarding_links,13.87456299426005,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82405200000001 41.731095999999994, -111.823952 41.731196)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543017:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001208,1000037,1500181,bus,1,5716.2,2,boarding_links,13.87456299426005,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82405200000001 41.731095999999994, -111.823952 41.731196)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543017:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001209,1500181,1000037,bus,1,5716.2,2,boarding_links,13.87456299426005,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82405200000001 41.731095999999994, -111.823952 41.731196)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543017:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001210,1000037,1500182,bus,1,5716.2,2,boarding_links,13.87456299426005,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.82405200000001 41.731095999999994, -111.823952 41.731196)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543017:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001211,1500182,1000037,bus,1,5716.2,2,boarding_links,13.87456299426005,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.82405200000001 41.731095999999994, -111.823952 41.731196)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543017:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001212,1000038,1500183,bus,1,5716.2,2,boarding_links,13.874472829276973,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.822232 41.732262999999996, -111.822132 41.732363)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543018:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001213,1500183,1000038,bus,1,5716.2,2,boarding_links,13.874472829276973,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.822232 41.732262999999996, -111.822132 41.732363)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543018:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001214,1000038,1500184,bus,1,5716.2,2,boarding_links,13.874472829276973,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.822232 41.732262999999996, -111.822132 41.732363)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543018:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001215,1500184,1000038,bus,1,5716.2,2,boarding_links,13.874472829276973,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.822232 41.732262999999996, -111.822132 41.732363)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543018:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001216,1000038,1500185,bus,1,5716.2,2,boarding_links,13.874472829276973,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.822232 41.732262999999996, -111.822132 41.732363)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543018:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001217,1500185,1000038,bus,1,5716.2,2,boarding_links,13.874472829276973,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.822232 41.732262999999996, -111.822132 41.732363)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543018:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001218,1000039,1500186,bus,1,5716.2,2,boarding_links,13.874156818947966,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.819816 41.736352999999994, -111.819716 41.736453)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001219,1500186,1000039,bus,1,5716.2,2,boarding_links,13.874156818947966,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.819816 41.736352999999994, -111.819716 41.736453)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001220,1000039,1500187,bus,1,5716.2,2,boarding_links,13.874156818947966,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.819816 41.736352999999994, -111.819716 41.736453)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001221,1500187,1000039,bus,1,5716.2,2,boarding_links,13.874156818947966,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.819816 41.736352999999994, -111.819716 41.736453)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001222,1000039,1500188,bus,1,5716.2,2,boarding_links,13.874156818947966,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.819816 41.736352999999994, -111.819716 41.736453)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001223,1500188,1000039,bus,1,5716.2,2,boarding_links,13.874156818947966,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.819816 41.736352999999994, -111.819716 41.736453)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001224,1000040,1500189,bus,1,5716.2,2,boarding_links,13.874078780264236,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.815023 41.737362999999995, -111.814923 41.737463)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543020:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001225,1500189,1000040,bus,1,5716.2,2,boarding_links,13.874078780264236,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.815023 41.737362999999995, -111.814923 41.737463)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543020:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001226,1000040,1500190,bus,1,5716.2,2,boarding_links,13.874078780264236,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.815023 41.737362999999995, -111.814923 41.737463)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543020:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001227,1500190,1000040,bus,1,5716.2,2,boarding_links,13.874078780264236,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.815023 41.737362999999995, -111.814923 41.737463)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543020:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
1001228,1000040,1500191,bus,1,5716.2,2,boarding_links,13.874078780264236,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.815023 41.737362999999995, -111.814923 41.737463)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543020:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001229,1500191,1000040,bus,1,5716.2,2,boarding_links,13.874078780264236,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.815023 41.737362999999995, -111.814923 41.737463)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543020:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1001230,1000041,1500192,bus,1,5716.2,2,boarding_links,13.874175362682776,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.812959 41.736112999999996, -111.812859 41.736213)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543021:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001231,1500192,1000041,bus,1,5716.2,2,boarding_links,13.874175362682776,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-111.812959 41.736112999999996, -111.812859 41.736213)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543021:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
1001232,1000041,1500193,bus,1,5716.2,2,boarding_links,13.874175362682776,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-111.812959 41.736112999999996, -111.812859 41.736213)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,CVTD Cache Valley Transit District,-1,5716.2.7543021:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
